"city_state_id","ori.x","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","Type","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori.y","pub_agency_name","state_abbr","region_name","division_name","population","population_1","pop_diff","city_state.y","Agency_Type.y","State_ref","State"
"North Bergen Township,NJ,City","NJ0090800","North Bergen Township",0,0,3,5,6,27,3,2017,1,"City","North Bergen Township,NJ","City",8,36,"North Bergen Township","http://www.northbergenpolice.com/report/datasets/crime-statistics/","Agency Aggregated","Open Source",59147,NA,NA,"","","NJ0090800","North Bergen Township",NA,"Northeast","Middle Atlantic",59147,61290,-2143,"North Bergen Township, NJ","City","NJ","NJ"
"North Las Vegas,NV,City","NV0020200","North Las Vegas",1,7,41,145,152,236,109,2017,1,"City","North Las Vegas,NV","City",194,497,"North Las Vegas","https://nevadacrimestats.nv.gov/public/View/dispview.aspx","State UCR","Open Source",290751,NA,NA,"","","NV0020200","North Las Vegas",NA,"West","Mountain",290751,302881,-12130,"North Las Vegas, NV","City","NV","NV"
"North Little Rock,AR,City","AR0600300","North Little Rock",2,2,6,34,65,162,58,2017,1,"City","North Little Rock,AR","City",44,285,"North Little Rock","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",64487,NA,NA,"","","AR0600300","North Little Rock",NA,"South","West South Central",64612,64455,157,"North Little Rock, AR","City","AR","AR"
"North Richland Hills,TX,City","TX2202100","North Richland Hills",0,3,4,5,18,96,14,2017,1,"City","North Richland Hills,TX","City",12,128,"North Richland Hills","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",70853,NA,NA,"","","TX2202100","North Richland Hills",NA,"South","West South Central",70853,71725,-872,"North Richland Hills, TX","City","TX","TX"
"Novi,MI,City","MI6362700","Novi",0,1,0,5,4,45,1,2017,1,"City","Novi,MI","City",6,50,"Novi","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","Crime Data Explorer","Open Source",66482,NA,NA,"","","MI6362700","Novi",NA,"Midwest","East North Central",66482,68068,-1586,"Novi, MI","City","MI","MI"
"O'Fallon,MO,City","MO0920100","O'Fallon",0,2,1,5,2,81,4,2017,1,"City","O'Fallon,MO","City",8,87,"O'Fallon","https://showmecrime.mo.gov/","State UCR","Open Source",94702,NA,NA,"","","MO0920100","O'Fallon",NA,"Midwest","West North Central",94702,96304,-1602,"O'Fallon, MO","City","MO","MO"
"Oak Lawn,IL,City","IL0168000","Oak Lawn",1,0,3,1,9,38,1,2017,1,"City","Oak Lawn,IL","City",5,48,"Oak Lawn","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",55368,NA,NA,"Inferred Jan 2021 counts from annual average","","IL0168000","Oak Lawn",NA,"Midwest","East North Central",55368,56136,-768,"Oak Lawn, IL","City","IL","IL"
"Oceanside,CA,City","CA0371000","Oceanside",0,6,15,32,60,287,38,2017,1,"City","Oceanside,CA","City",53,385,"Oceanside","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",171348,NA,NA,"","","CA0371000","Oceanside",NA,"West","Pacific",171348,170168,1180,"Oceanside, CA","City","CA","CA"
"Odessa,TX,City","TX0680200","Odessa",1,4,10,43,45,201,14,2017,1,"City","Odessa,TX","City",58,260,"Odessa","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",111922,NA,NA,"","","TX0680200","Odessa",NA,"South","West South Central",111922,116665,-4743,"Odessa, TX","City","TX","TX"
"Ogden,UT,City","UT0290100","Ogden",1,3,9,30,36,199,24,2017,1,"City","Ogden,UT","City",43,259,"Ogden","https://bci.utah.gov/crime-in-utah-dashboards/","Crime Data Explorer","Open Source",86593,NA,NA,"","","UT0290100","Ogden",NA,"West","Mountain",86593,89001,-2408,"Ogden, UT","City","UT","UT"
"Oklahoma City,OK,City","OK0550600","Oklahoma City",10,51,109,268,535,1460,271,2017,1,"City","Oklahoma City,OK","City",438,2266,"Oklahoma City","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",537406,NA,NA,"","","OK0550600","Oklahoma City",NA,"South","West South Central",700764,543998,156766,"Oklahoma City, OK","City","OK","OK"
"Omaha,NE,City","NB0280200","Omaha",4,28,66,130,147,823,224,2017,1,"City","Omaha,NE","City",228,1194,"Omaha","https://police.cityofomaha.org/opd-crime-statistics","Agency Aggregated","Open Source",481471,NA,NA,"","","NB0280200","Omaha",NA,"Midwest","West North Central",481471,488395,-6924,"Omaha, NE","City","NE","NE"
"Orem,UT,City","UT0250300","Orem",0,0,2,2,14,118,17,2017,1,"City","Orem,UT","City",4,149,"Orem","https://bci.utah.gov/crime-in-utah-dashboards/","Crime Data Explorer","Open Source",94682,NA,NA,"","","UT0250300","Orem",NA,"West","Mountain",94682,96209,-1527,"Orem, UT","City","UT","UT"
"Oshkosh,WI,City","WI0710300","Oshkosh",0,1,4,11,13,77,5,2017,1,"City","Oshkosh,WI","City",16,95,"Oshkosh","https://www.oshkoshpd.com/MonthlyCrimeStats/Default.aspx","State UCR","Open Source",65548,NA,NA,"","","WI0710300","Oshkosh",NA,"Midwest","East North Central",65548,67327,-1779,"Oshkosh, WI","City","WI","WI"
"Owensboro,KY,City","KY0300100","Owensboro",0,8,8,10,47,145,12,2017,1,"City","Owensboro,KY","City",26,204,"Owensboro","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",60096,NA,NA,"","","KY0300100","Owensboro",NA,"South","East South Central",59937,60774,-837,"Owensboro, KY","City","KY","KY"
"Oxnard,CA,City","CA0560400","Oxnard",2,5,42,34,83,362,54,2017,1,"City","Oxnard,CA","City",83,499,"Oxnard","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",199508,NA,NA,"","","CA0560400","Oxnard",NA,"West","Pacific",199508,200296,-788,"Oxnard, CA","City","CA","CA"
"Palatine,IL,City","IL0168400","Palatine",0,0,2,1,3,36,1,2017,1,"City","Palatine,IL","City",3,40,"Palatine","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",64407,NA,NA,"Inferred Jan-Mar 2021 counts from annual average","","IL0168400","Palatine",NA,"Midwest","East North Central",64407,65532,-1125,"Palatine, IL","City","IL","IL"
"Palo Alto,CA,City","CA0431200","Palo Alto",0,0,5,2,20,191,11,2017,1,"City","Palo Alto,CA","City",7,222,"Palo Alto","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",64855,NA,NA,"","","CA0431200","Palo Alto",NA,"West","Pacific",64855,67491,-2636,"Palo Alto, CA","City","CA","CA"
"Parker,TX,County","TX1840000","Parker",0,4,1,3,13,39,5,2017,1,"County","Parker,TX","County",8,57,"Parker","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",114776,NA,NA,"","","TX1840000","Parker",NA,"South","West South Central",114776,121108,-6332,"Parker, TX","County","TX","TX"
"Pasadena,CA,City","CA0195300","Pasadena",2,4,21,22,89,174,56,2017,1,"City","Pasadena,CA","City",49,319,"Pasadena","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",132210,NA,NA,"","","CA0195300","Pasadena",NA,"West","Pacific",132210,136663,-4453,"Pasadena, CA","City","CA","CA"
"Pasadena,TX,City","TX1011500","Pasadena",0,6,16,39,55,247,35,2017,1,"City","Pasadena,TX","City",61,337,"Pasadena","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",145850,NA,NA,"","","TX1011500","Pasadena",NA,"South","West South Central",145850,149168,-3318,"Pasadena, TX","City","TX","TX"
"Paterson,NJ,City","NJ0160800","Paterson",2,2,73,41,108,146,75,2017,1,"City","Paterson,NJ","City",118,329,"Paterson","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",158903,NA,NA,"","Inferred Jun - Dec 2021 from annual total","NJ0160800","Paterson",NA,"Northeast","Middle Atlantic",155991,160567,-4576,"Paterson, NJ","City","NJ","NJ"
"Paulding,GA,County","GA1100000","Paulding",2,0,2,17,45,154,33,2017,1,"County","Paulding,GA","County",21,232,"Paulding","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",162740,NA,NA,"","","GA1100000","Paulding",NA,"South","South Atlantic",162740,172495,-9755,"Paulding, GA","County","GA","GA"
"Pawtucket,RI,City","RI0040800","Pawtucket",0,1,2,23,41,104,12,2017,1,"City","Pawtucket,RI","City",26,157,"Pawtucket","https://riucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",75100,NA,NA,"","","RI0040800","Pawtucket",NA,"Northeast","New England",75100,77252,-2152,"Pawtucket, RI","City","RI","RI"
"Peabody,MA,City","MA0052500","Peabody",0,3,1,12,1,41,0,2017,1,"City","Peabody,MA","City",16,42,"Peabody","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",53841,NA,NA,"","","MA0052500","Peabody",NA,"Northeast","New England",53841,55523,-1682,"Peabody, MA","City","MA","MA"
"Pearland,TX,City","TX0201000","Pearland",1,3,1,9,26,158,8,2017,1,"City","Pearland,TX","City",14,192,"Pearland","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",127433,NA,NA,"","","TX0201000","Pearland",NA,"South","West South Central",127433,116191,11242,"Pearland, TX","City","TX","TX"
"Petaluma,CA,City","CA0490800","Petaluma",0,6,4,21,24,65,9,2017,1,"City","Petaluma,CA","City",31,98,"Petaluma","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",58099,NA,NA,"","","CA0490800","Petaluma",NA,"West","Pacific",58099,59305,-1206,"Petaluma, CA","City","CA","CA"
"Pflugerville,TX,City","TX2270900","Pflugerville",0,4,2,5,10,79,2,2017,1,"City","Pflugerville,TX","City",11,91,"Pflugerville","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",65599,NA,NA,"","","TX2270900","Pflugerville",NA,"South","West South Central",65599,66958,-1359,"Pflugerville, TX","City","TX","TX"
"Pharr,TX,City","TX1081100","Pharr",0,2,8,6,21,106,1,2017,1,"City","Pharr,TX","City",16,128,"Pharr","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",80359,NA,NA,"","","TX1081100","Pharr",NA,"South","West South Central",80359,81470,-1111,"Pharr, TX","City","TX","TX"
"Philadelphia,PA,City","PAPEP0000","Philadelphia",30,111,582,591,544,2785,464,2017,1,"City","Philadelphia,PA","City",1314,3793,"Philadelphia","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",1550843,NA,NA,"","","PAPEP0000","Philadelphia",NA,"Northeast","Middle Atlantic",1550843,1562379,-11536,"Philadelphia, PA","City","PA","PA"
"Phoenix,AZ,City","AZ0072300","Phoenix",9,80,282,524,1170,3265,700,2017,1,"City","Phoenix,AZ","City",895,5135,"Phoenix","https://www.phoenix.gov/administration/departments/police/crime-stats-data/crime-stats-maps.html","Agency RMS","Open Source",1660686,NA,NA,"","","AZ0072300","Phoenix",NA,"West","Mountain",1660686,1688662,-27976,"Phoenix, AZ","City","AZ","AZ"
"Pima,AZ,County","AZ0100000","Pima",2,4,12,23,173,546,68,2017,1,"County","Pima,AZ","County",41,787,"Pima","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",365222,NA,NA,"Inferred Jan-Feb 2019 from annual average","","AZ0100000","Pima",NA,"West","Mountain",365222,366196,-974,"Pima, AZ","County","AZ","AZ"
"Pinal,AZ,County","AZ0110000","Pinal",3,3,2,10,48,123,13,2017,1,"County","Pinal,AZ","County",18,184,"Pinal","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",229832,NA,NA,"","","AZ0110000","Pinal",NA,"West","Mountain",229832,245258,-15426,"Pinal, AZ","County","AZ","AZ"
"Pittsburgh,PA,City","PAPPD0000","Pittsburgh",4,9,91,105,167,695,69,2017,1,"City","Pittsburgh,PA","City",209,931,"Pittsburgh","https://data.wprdc.org/dataset/monthly-criminal-activity-dashboard/resource/bd41992a-987a-4cca-8798-fbe1cd946b07","Agency RMS","Open Source",304825,NA,NA,"","","PAPPD0000","Pittsburgh",NA,"Northeast","Middle Atlantic",304825,306794,-1969,"Pittsburgh, PA","City","PA","PA"
"Placer,CA,County","CA0310000","Placer",0,3,0,18,44,101,5,2017,1,"County","Placer,CA","County",21,150,"Placer","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",125007,NA,NA,"","","CA0310000","Placer",NA,"West","Pacific",125007,125475,-468,"Placer, CA","County","CA","CA"
"Plano,TX,City","TX0430600","Plano",1,9,9,20,59,363,37,2017,1,"City","Plano,TX","City",39,459,"Plano","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",291140,NA,NA,"","","TX0430600","Plano",NA,"South","West South Central",291140,289301,1839,"Plano, TX","City","TX","TX"
"Pleasanton,CA,City","CA0011100","Pleasanton",0,1,2,2,27,134,11,2017,1,"City","Pleasanton,CA","City",5,172,"Pleasanton","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",75238,NA,NA,"","","CA0011100","Pleasanton",NA,"West","Pacific",75238,74698,540,"Pleasanton, CA","City","CA","CA"
"Plymouth,MA,City","MA0122000","Plymouth",0,0,0,6,10,30,1,2017,1,"City","Plymouth,MA","City",6,41,"Plymouth","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",68771,NA,NA,"","","MA0122000","Plymouth",NA,"Northeast","New England",68771,67967,804,"Plymouth, MA","City","MA","MA"
"Plymouth,MN,City","MN0271700","Plymouth",0,2,1,2,16,62,3,2017,1,"City","Plymouth,MN","City",5,81,"Plymouth","https://cde.state.mn.us/","State UCR","Open Source",77576,NA,NA,"","","MN0271700","Plymouth",NA,"Midwest","West North Central",77576,77963,-387,"Plymouth, MN","City","MN","MN"
"Pomona,CA,City","CA0195500","Pomona",2,7,34,34,74,238,136,2017,1,"City","Pomona,CA","City",77,448,"Pomona","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",199508,NA,NA,"","","CA0195500","Pomona",NA,"West","Pacific",143578,147214,-3636,"Pomona, CA","City","CA","CA"
"Pontiac,MI,City","MI631900X","Pontiac",1,7,9,50,41,57,9,2017,1,"City","Pontiac,MI","City",67,107,"Pontiac","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",61871,NA,NA,"","","MI631900X","Pontiac",NA,"Midwest","East North Central",61871,61871,NA,"Pontiac, MI","City","MI","MI"
"Port Arthur,TX,City","TX1230700","Port Arthur",1,0,11,20,51,95,15,2017,1,"City","Port Arthur,TX","City",32,161,"Port Arthur","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",55371,NA,NA,"","","TX1230700","Port Arthur",NA,"South","West South Central",55371,55661,-290,"Port Arthur, TX","City","TX","TX"
"Port St Lucie,FL,City","FL0560200","Port St Lucie",0,1,3,8,38,177,8,2017,1,"City","Port St Lucie,FL","City",12,223,"Port St Lucie","Sent by Port St Lucie","Agency RMS","Agency RMS",260194,NA,NA,"","",NA,NA,NA,NA,NA,260194,260194,NA,"Port St Lucie, FL","City","FL","FL"
"Porterville,CA,City","CA0540500","Porterville",1,1,5,12,30,73,31,2017,1,"City","Porterville,CA","City",19,134,"Porterville","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",62891,NA,NA,"Inferred Jun 2021 from annual average","","CA0540500","Porterville",NA,"West","Pacific",63165,63646,-481,"Porterville, CA","City","CA","CA"
"Portland,OR,City","OR0260200","Portland",0,21,77,121,321,1822,670,2017,1,"City","Portland,OR","City",219,2813,"Portland","https://public.tableau.com/app/profile/portlandpolicebureau/viz/New_Monthly_Neighborhood/MonthlyOffenseTotals","Agency Aggregated","Open Source",626146,NA,NA,"","","OR0260200","Portland",NA,"West","Pacific",626146,628991,-2845,"Portland, OR","City","OR","OR"
"Portsmouth,VA,City","VA1200000","Portsmouth",3,2,21,21,112,274,44,2017,1,"City","Portsmouth,VA","City",47,430,"Portsmouth","https://vsp.virginia.gov/","Crime Data Explorer","Provided by State UCR Program",96649,NA,NA,"","","VA1200000","Portsmouth",NA,"South","South Atlantic",96649,96362,287,"Portsmouth, VA","City","VA","VA"
"Prescott Valley,AZ,City","AZ0131100","Prescott Valley",0,2,0,6,10,84,3,2017,1,"City","Prescott Valley,AZ","City",8,97,"Prescott Valley","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",50166,NA,NA,"","","AZ0131100","Prescott Valley",NA,"West","Mountain",50166,52622,-2456,"Prescott Valley, AZ","City","AZ","AZ"
"Prince George's,MD,County","MD0172100","Prince George's",3,9,95,113,198,918,226,2017,1,"County","Prince George's,MD","County",220,1342,"Prince George's","https://data.princegeorgescountymd.gov/browse?category=Public+Safety&sortBy=relevance&page=1&pageSize=20","Agency RMS","Open Source",725229,NA,NA,"Used FBI data for Jan & Feb 2017, agency data since","","MD0172100","Prince George's",NA,"South","South Atlantic",725229,741477,-16248,"Prince George's, MD","County","MD","MD"
"Quincy,MA,City","MA0112000","Quincy",0,6,11,16,28,112,9,2017,1,"City","Quincy,MA","City",33,149,"Quincy","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",102465,NA,NA,"","","MA0112000","Quincy",NA,"Northeast","New England",102465,103649,-1184,"Quincy, MA","City","MA","MA"
"Racine,WI,City","WI0520200","Racine",0,4,14,36,42,95,14,2017,1,"City","Racine,WI","City",54,151,"Racine","From WI","State UCR","Provided by State UCR Program",75858,NA,NA,"","","WI0520200","Racine",NA,"Midwest","East North Central",75858,78032,-2174,"Racine, WI","City","WI","WI"
"Raleigh,NC,City","NC0920100","Raleigh",0,10,46,84,189,664,64,2017,1,"City","Raleigh,NC","City",140,917,"Raleigh","From NC","State UCR","Provided by State UCR Program",482842,NA,NA,"","","NC0920100","Raleigh",NA,"South","South Atlantic",482842,507048,-24206,"Raleigh, NC","City","NC","NC"
"Rapid City,SD,City","SD0510100","Rapid City",3,6,5,23,22,179,29,2017,1,"City","Rapid City,SD","City",37,230,"Rapid City","https://sdcrime.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",80850,NA,NA,"","","SD0510100","Rapid City",NA,"Midwest","West North Central",80850,81185,-335,"Rapid City, SD","City","SD","SD"
"Reading,PA,City","PA0061400","Reading",0,1,17,13,59,118,13,2017,1,"City","Reading,PA","City",31,190,"Reading","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",97790,NA,NA,"","","PA0061400","Reading",NA,"Northeast","Middle Atlantic",97790,99299,-1509,"Reading, PA","City","PA","PA"
"Redondo Beach,CA,City","CA0195600","Redondo Beach",0,0,4,4,44,78,10,2017,1,"City","Redondo Beach,CA","City",8,132,"Redondo Beach","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",67742,NA,NA,"","","CA0195600","Redondo Beach",NA,"West","Pacific",67742,67280,462,"Redondo Beach, CA","City","CA","CA"
"Redwood City,CA,City","CA0411300","Redwood City",0,3,8,5,17,96,15,2017,1,"City","Redwood City,CA","City",16,128,"Redwood City","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",78765,NA,NA,"","","CA0411300","Redwood City",NA,"West","Pacific",78765,82769,-4004,"Redwood City, CA","City","CA","CA"
"Revere,MA,City","MA0130400","Revere",0,1,2,14,21,68,7,2017,1,"City","Revere,MA","City",17,96,"Revere","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",57132,NA,NA,"","","MA0130400","Revere",NA,"Northeast","New England",57132,60265,-3133,"Revere, MA","City","MA","MA"
"Richardson,TX,City","TX0572000","Richardson",0,4,8,4,36,125,20,2017,1,"City","Richardson,TX","City",16,181,"Richardson","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",119008,NA,NA,"","","TX0572000","Richardson",NA,"South","West South Central",119008,75187,43821,"Richardson, TX","City","TX","TX"
"Richland,WA,City","WA0030200","Richland",0,2,2,0,9,61,4,2017,1,"City","Richland,WA","City",4,74,"Richland","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",64736,NA,NA,"","","WA0030200","Richland",NA,"West","Pacific",63816,65273,-1457,"Richland, WA","City","WA","WA"
